
description: Giá USD vẫn nhích thêm 5 đồng để lập đỉnh mới trong sáng nay dù tỷ giá trung tâm của Ngân hàng Nhà nước đã giảm nhẹ. 

title: Cơ hội bán vốn ngân hàng khi giá cổ phiếu lao dốc,
link: https://kinhdoanh.vnexpress.net/tin-tuc/ebank/ngan-hang/co-hoi-ban-von-ngan-hang-khi-gia-co-phieu-lao-doc-3764086.html,
description: Yêu cầu tăng vốn đang trở thành vấn đề cấp thiết với các ngân hàng, nhưng không có nhiều lựa chọn để thực hiện.

title: Nhiều người giàu ở Mỹ tin 'tiền mua được hạnh phúc',
link: https://kinhdoanh.vnexpress.net/tin-tuc/tien-cua-toi/nhieu-nguoi-giau-o-my-tin-tien-mua-duoc-hanh-phuc-3766929.html,
description: Hơn một nửa triệu phú được hỏi ở Mỹ nói rằng tiền có thể mang đến hạnh phúc.

title: Saigonbank bổ nhiệm Chủ tịch và Tổng giám đốc mới,
link: https://kinhdoanh.vnexpress.net/tin-tuc/ebank/ngan-hang/saigonbank-bo-nhiem-chu-tich-va-tong-giam-doc-moi-3767532.html,
description: Ông Vũ Quang Lãm sẽ đảm trách vị trí Chủ tịch HĐQT, còn bà Võ Thị Nguyệt Minh sẽ chịu trách nhiệm điều hành hoạt động của Saigonbank.

title: Nhiều dự án chi hàng trăm tỷ xây tiện ích vì sức khỏe,
link: https://kinhdoanh.vnexpress.net/tin-tuc/bat-dong-san/nhieu-du-an-chi-hang-tram-ty-xay-tien-ich-vi-suc-khoe-3765133.html,
description: Các chủ đầu tư xây dựng hệ thống chăm sóc sức khỏe, làm đẹp quy mô lớn, đóng vai trò "át chủ bài" khi tiếp thị dự án.

title: Nguyên trưởng phòng tài nguyên môi trường bị truy nã,
link: https://vnexpress.net/tin-tuc/phap-luat/nguyen-truong-phong-tai-nguyen-moi-truong-bi-truy-na-3767967.html,
description: 
          Nguyên Trưởng phòng Tài nguyên - Môi trường ở Bình Dương bị cho đã có nhiều sai phạm về quản lý đất đai, phân lô bán nền trái quy định.        

title: Công an xử lý tang vật ma tuý như thế nào?,
link: https://vnexpress.net/tin-tuc/phap-luat/tu-van/cong-an-xu-ly-tang-vat-ma-tuy-nhu-the-nao-3765315.html,
description: 
          Bộ Công an bắt, thu giữ hàng nghìn bánh heroin, vậy quy trình xử lý các tang vật được thực hiện ra sao?        

title: Nữ giáo viên bị nam thanh niên khống chế tại trường,
link: https://vnexpress.net/tin-tuc/phap-luat/nu-giao-vien-bi-nam-thanh-nien-khong-che-tai-truong-3767713.html,
description: 
          Cô Hiền đang trực hè một mình tại trường thì bị nam thanh niên bịt mặt, xông vào dí dao uy hiếp.        

title: 22 người bị khởi tố để điều tra hành vi gây rối trụ sở UBND Bình Thuận,
link: https://vnexpress.net/tin-tuc/phap-luat/22-nguoi-bi-khoi-to-de-dieu-tra-hanh-vi-gay-roi-tru-so-ubnd-binh-thuan-3767790.html,
description: 
          Ngoài việc khởi tố các nghi can, khoảng 60 cảnh sát cũng được đưa đi giám định thương tích để phục vụ việc điều tra mở rộng.        

title: Sự thật về máy phát hiện nói dối,
link: https://vnexpress.net/tin-tuc/phap-luat/tu-van/su-that-ve-may-phat-hien-noi-doi-3767794.html,
description: 
          Thiết bị này không thể đọc suy nghĩ con người, nó chỉ có thể đo những chỉ số sinh lý học của cơ thể khi căng thẳng.        

title: Nhiều bị cáo nhận sai, ông Đinh La Thăng vẫn một mực nói vô tội,
link: https://vnexpress.net/tin-tuc/phap-luat/nhieu-bi-cao-nhan-sai-ong-dinh-la-thang-van-mot-muc-noi-vo-toi-3767788.html,
description: 
          Trong lời nói sau cùng, ông Thăng một mực khẳng định không bao giờ cố ý làm trái, còn thuộc cấp của ông nói thấy xấu hổ vì lòng tham.        

title: Không sống lâu ở nơi cư trú có bị xóa hộ khẩu?,
link: https://vnexpress.net/tin-tuc/phap-luat/tu-van/khong-song-lau-o-noi-cu-tru-co-bi-xoa-ho-khau-3765189.html,
description: 
          Vợ chồng tôi đang làm thủ tục để chuyển ra nước ngoài sinh sống, xin hỏi nếu xa nhà lâu ngày thì hộ khẩu đương nhiên có bị xóa không? 

title: Gã chồng ở Nha Trang cố thủ nhiều giờ sau khi sát hại vợ,
link: https://vnexpress.net/tin-tuc/phap-luat/ga-chong-o-nha-trang-co-thu-nhieu-gio-sau-khi-sat-hai-vo-3767725.html,
description: 
          Kẻ ngáo đá từng khống chế nam sinh 2 năm trước tiếp tục dùng ma tuý, đâm chết vợ rạng sáng nay rồi cố thủ nhiều giờ.        

title: Số phận pháp lý của ông Trầm Bê hiện ra sao?,
link: https://vnexpress.net/tin-tuc/phap-luat/so-phan-phap-ly-cua-ong-tram-be-hien-ra-sao-3767608.html,
description: 
          Sau hơn 3 tháng điều tra bổ sung, VKS giữ nguyên quan điểm truy tố ông Trầm Bê, Phạm Công Danh... trong vụ án thất thoát hơn 6.100 tỷ.        

title: Việt kiều chuyển ma túy ra nước ngoài bị truy tố,
link: https://vnexpress.net/tin-tuc/phap-luat/viet-kieu-chuyen-ma-tuy-ra-nuoc-ngoai-bi-truy-to-3767612.html,
description: 
          Lưu So Qui và đồng phạm bị cáo buộc mua bán hơn 3kg heroin cùng tiền chất sản xuất ma túy để chuyển sang Australia.        

title: Thanh niên đốt công ty để gây chú ý với 'người trong mộng',
link: https://vnexpress.net/tin-tuc/phap-luat/thanh-nien-dot-cong-ty-de-gay-chu-y-voi-nguoi-trong-mong-3767598.html,
description: 
          Có tình cảm với nữ công nhân làm việc cùng song không được đáp lại, Hùng đốt nhà xưởng rồi gọi điện thông báo cho cô gái.        

title: Bộ Công an triệt phá đường dây đánh bạc 600 tỷ đồng,
link: https://vnexpress.net/tin-tuc/phap-luat/bo-cong-an-triet-pha-duong-day-danh-bac-600-ty-dong-3767577.html,
description: 
          Đường dây đánh bạc qua trang web 12bet thu hút hàng nghìn người chơi cá cược thể thao, casino trực tuyến hoặc xổ số trực tuyến.        

title: Ông Đinh La Thăng: 'Đề nghị tuyên tôi không có tội',
link: https://vnexpress.net/tin-tuc/phap-luat/ong-dinh-la-thang-de-nghi-tuyen-toi-khong-co-toi-3767556.html,
description: 
          Ông Đinh La Thăng cho rằng VKS không áp dụng nguyên tắc suy đoán vô tội với mình mà chỉ quy chụp hành vi.        

title: Cái chết uẩn khúc của hai bé gái khiến gia đình mang quan tài diễu phố,
link: https://vnexpress.net/tin-tuc/phap-luat/cai-chet-uan-khuc-cua-hai-be-gai-khien-gia-dinh-mang-quan-tai-dieu-pho-3767471.html,
description: 
          Người thân của hai bé đề nghị cảnh sát trích xuất ngay camera trên cao tốc để xác định hai bé gái chết vì bị cứa cổ hay gặp tai 

title: Hai người Trung Quốc dùng thẻ tín dụng giả mua hàng ở Sài Gòn,
link: https://vnexpress.net/tin-tuc/phap-luat/hai-nguoi-trung-quoc-dung-the-tin-dung-gia-mua-hang-o-sai-gon-3767506.html,
description: 
          Thông qua các giao dịch bằng hàng loạt thẻ tín dụng giả, Lu Lei và đồng phạm mua hàng điện tử đắt tiền, chiếm đoạt 370 triệu đồng.        

title: Tài xế kiện CSGT Hà Nội, đòi bồi thường 1.000 đồng,
link: https://vnexpress.net/tin-tuc/phap-luat/tai-xe-kien-csgt-ha-noi-doi-boi-thuong-1-000-dong-3767374.html,
description: 
          Anh Chúc cho rằng không vượt đèn đỏ, có giấy tờ nhưng không mang theo chứ không phải không có giấy tờ như nội dung biên bản xử phạt.        

title: Nam sinh hoang báo bị đánh thuốc mê, bắt cóc vào ôtô,
link: https://vnexpress.net/tin-tuc/phap-luat/nam-sinh-hoang-bao-bi-danh-thuoc-me-bat-coc-vao-oto-3767117.html,
description: 
          Bị chủ nợ hối thúc đòi tiền, nam sinh lớp 12 đi từ Hà Tĩnh ra Hà Nội vờ báo tin bị bắt cóc.        

title: VKS đề nghị bác kháng cáo của ông Đinh La Thăng,
link: https://vnexpress.net/tin-tuc/phap-luat/vks-de-nghi-bac-khang-cao-cua-ong-dinh-la-thang-3767215.html,
description: 
          Qua ba ngày thẩm vấn, VKSND Cấp cao cho rằng không có thêm tình tiết mới để  giảm nhẹ mức án 18 năm tù cho ông Đinh La Thăng.        

title: Các loại vũ khí công an xã được xem xét trang bị từ tháng 7,
link: https://vnexpress.net/infographics/tu-van/cac-loai-vu-khi-cong-an-xa-duoc-xem-xet-trang-bi-tu-thang-7-3764385.html,
description: 
          Ngoài súng bắn đạn cao su, áo giáp, dùi cui điện, công an xã, phường, thị trấn còn được xem xét trang bị súng ngắn, súng trường, súng tiểu liên...        

title: Anh em quốc tịch Na Uy kiện 7 hàng xóm vì cho là bị xúc phạm,
link: https://vnexpress.net/tin-tuc/phap-luat/anh-em-quoc-tich-na-uy-kien-7-hang-xom-vi-cho-la-bi-xuc-pham-3766023.html,
description: 
          Cho rằng hàng xóm có lời thô tục, xúc phạm mình vì lắp đèn pha gây ảnh hưởng sinh hoạt của họ, anh em ông Hùng khiếu kiện suốt 5 

title: Muốn nhập hộ khẩu vào nhà người thân cần điều kiện gì?,
link: https://vnexpress.net/tin-tuc/phap-luat/tu-van/muon-nhap-ho-khau-vao-nha-nguoi-than-can-dieu-kien-gi-3765281.html,
description: 
          Để thuận tiện cho công việc tôi muốn nhập hộ khẩu vào nhà chú ruột sau 4 năm tạm trú ở đây. (Hoàng Quốc Huy)        

title: Lão nông đâm bà hàng xóm khi bị mắng lái xe ẩu,
link: https://vnexpress.net/tin-tuc/phap-luat/lao-nong-dam-ba-hang-xom-khi-bi-mang-lai-xe-au-3767537.html,
description: 
          Khi dừng xe nói chuyện với bạn ở giữa đường, ông Phương bị bà Lợi chạy ra mắng, to tiếng với lý do trước đó đi ẩu.        

title: Kẻ trộm đánh chết chủ đầm tôm ở miền Tây lĩnh án chung thân,
link: https://vnexpress.net/tin-tuc/phap-luat/ke-trom-danh-chet-chu-dam-tom-o-mien-tay-linh-an-chung-than-3767458.html,
description: 
          Xin hàng xóm bỏ qua việc mình trộm tôm bất thành, người đàn ông ở Cà Mau đánh chết chủ đầm tôm.        

title: Giả danh công an, đăng ảnh lên Facebook,
link: https://vnexpress.net/tin-tuc/phap-luat/gia-danh-cong-an-dang-anh-len-facebook-3767204.html,
description: 
          Với bộ quân phục giả mang hàm thiếu úy, Dũng đã lừa tiền của ba người muốn mua xe máy thanh lý của công an.        

title: Hai vợ chồng sát hại chủ nợ để quỵt 200 triệu đồng,
link: https://vnexpress.net/tin-tuc/phap-luat/hai-vo-chong-sat-hai-chu-no-de-quyt-200-trieu-dong-3767047.html,
description: 
          Sau một ngày trói chân tay người cho vay tiền rồi ném xuống cửa biển Đà Nẵng, vợ chồng Dũng bị bắt.        

title: Làm thế nào để 'trồng rừng' trong chai?,
link: https://vnexpress.net/tin-tuc/giao-duc/kid-lab/lam-the-nao-de-trong-rung-trong-chai-3767772.html,
description: 
          Chỉ với vài nguyên liệu và thao tác đơn giản, trẻ có thể chiêm ngưỡng khu vườn thu nhỏ bên trong chai thủy tinh. (Naooka.tv)        

title: Thứ trưởng Giáo dục: 'Sẽ khó đạt điểm 9-10 thi THPT quốc gia',
link: https://vnexpress.net/tin-tuc/giao-duc/tuyen-sinh/thu-truong-giao-duc-se-kho-dat-diem-9-10-thi-thpt-quoc-gia-3767800.html,
description: 
          Nhằm khắc phục tình trạng "mưa điểm 10", Bộ Giáo dục khẳng định đã cân đối từng đề thi để tạo độ chênh lệch khó dễ và tính phân hóa.        

title: Cô giáo 25 năm mở lớp dạy miễn phí cho trẻ nghèo,
link: https://vnexpress.net/tin-tuc/giao-duc/co-giao-25-nam-mo-lop-day-mien-phi-cho-tre-ngheo-3767700.html,
description: 
          Thương những đứa trẻ ở quê học chưa tốt, cô Nguyễn Thị Thanh ở Quảng Nam mở lớp tại gia dạy học cho các em.         

title: Huế vận chuyển đề thi THPT đến các điểm trước một ngày,
link: https://vnexpress.net/tin-tuc/giao-duc/tuyen-sinh/hue-van-chuyen-de-thi-thpt-den-cac-diem-truoc-mot-ngay-3767969.html,
description: 
          Xe chuyển đề thi đến 32 điểm thi ở tỉnh Thừa Thiên Huế dưới sự áp tải của cán bộ Sở Giáo dục và công an.        

title: Giải thích thí nghiệm 'trồng rừng' trong chai,
link: https://vnexpress.net/tin-tuc/giao-duc/giai-thich-thi-nghiem-trong-rung-trong-chai-3767773.html,
description: 
          Phản ứng của thủy tinh lỏng khi gặp nước khiến các "tảo hóa chất" xuất hiện, trông khá giống rừng cây.         

title: Hơn 900.000 thí sinh đăng kí thi THPT quốc gia,
link: https://video.vnexpress.net/tin-tuc/xa-hoi/hon-900-000-thi-sinh-dang-ki-thi-thpt-quoc-gia-3766583.html,
description: 
          Năm nay cả nước có 925.792 thí sinh đăng ký thi THPT quốc gia, tăng gần 60.000 so với năm trước.        

title: Giảng viên Đại học Huế chạy xe máy ra Quảng Bình coi thi,
link: https://vnexpress.net/tin-tuc/thpt/giang-vien-dai-hoc-hue-chay-xe-may-ra-quang-binh-coi-thi-3767840.html,
description: 
          Do trường không kịp thuê xe, một số giảng viên Đại học Huế rủ nhau chạy xe máy ra tỉnh Quảng Bình coi thi.        

title: Chuyện bi hài khi coi thi THPT quốc gia ở miền núi,
link: https://vnexpress.net/tin-tuc/thpt/chuyen-bi-hai-khi-coi-thi-thpt-quoc-gia-o-mien-nui-3767535.html,
description: 
          Nữ giảng viên Học viện Ngân hàng (Hà Nội) đã khóc tu tu vì nôn mật xanh khi đi ôtô lên Hà Giang coi thi THPT quốc gia.         

title: GS Phan Huy Lê, cây đại thụ của nền sử học Việt Nam qua đời,
link: https://vnexpress.net/tin-tuc/giao-duc/gs-phan-huy-le-cay-dai-thu-cua-nen-su-hoc-viet-nam-qua-doi-3767826.html,
description: 
          Hơn 13h ngày 23/6, giáo sư, nhà giáo nhân dân Phan Huy Lê, qua đời tại Hà Nội, hưởng thọ 85 tuổi.         

title: Hàng nghìn giảng viên Sài Gòn đến các tỉnh coi thi THPT quốc gia,
link: https://vnexpress.net/tin-tuc/thpt/hang-nghin-giang-vien-sai-gon-den-cac-tinh-coi-thi-thpt-quoc-gia-3767738.html,
description: 
          Cán bộ các trường đại học tại TP HCM được cử về Kiên Giang, Tây Ninh, Bình Phước, Bình Thuận... hỗ trợ công tác coi thi.        

title: Thí sinh cần lưu ý gì khi làm bài trắc nghiệm thi THPT quốc gia?,
link: https://vnexpress.net/tin-tuc/thpt/thi-sinh-can-luu-y-gi-khi-lam-bai-trac-nghiem-thi-thpt-quoc-gia-3767751.html,
description: 
          Việc thí sinh tô phần trả lời quá mờ hay tẩy xóa quá mức có thể khiến phần mềm chấm thi không nhận được bài.        

title: Sĩ tử Sài Gòn học bài đến khuya trước kỳ thi THPT quốc gia,
link: https://vnexpress.net/photo/thpt/si-tu-sai-gon-hoc-bai-den-khuya-truoc-ky-thi-thpt-quoc-gia-3767347.html,
description: 
          Sát ngày thi, nhiều lớp ở TP HCM học ba ca, sáng đèn đến gần 22h để ôn luyện cho các sĩ tử.        

title: Biệt tài vẽ động vật không nhìn mẫu của thần đồng 15 tuổi,
link: https://video.vnexpress.net/tin-tuc/giao-duc/biet-tai-ve-dong-vat-khong-nhin-mau-cua-than-dong-15-tuoi-3767726.html,
description: 
          Những bức tranh sống động hoàn toàn được vẽ bằng trí nhớ của Dušan Krtolica, họa sĩ trẻ người Serbia.         

title: Tại sao nước không tràn khi đâm bút chì xuyên qua túi?,
link: https://vnexpress.net/tin-tuc/giao-duc/kid-lab/tai-sao-nuoc-khong-tran-khi-dam-but-chi-xuyen-qua-tui-3767517.html,
description: 
          Nếu bạn rút bút chì ra khỏi túi, nước mới bắt đầu tràn. (Naooka.tv)        

title: Nữ sinh Đại học Vinh rơi từ tầng 4 ký túc xá,
link: https://vnexpress.net/tin-tuc/giao-duc/nu-sinh-dai-hoc-vinh-roi-tu-tang-4-ky-tuc-xa-3767829.html,
description: 
          Cho rằng nữ sinh rơi từ tầng 4 xuống đất không có tác động bên ngoài nên người thân không yêu cầu điều tra.        

title: Nữ sinh Philippines đáp trả giáo sư về lựa chọn nghề nghiệp,
link: https://vnexpress.net/tin-tuc/giao-duc/nu-sinh-philippines-dap-tra-giao-su-ve-lua-chon-nghe-nghiep-3767760.html,
description: 
          Bị ngờ vực khi chọn học nông nghiệp, nữ sinh 20 tuổi ở thành phố lớn tuyên bố sẽ làm việc đúng ngành sau khi ra trường.        

title: Chọn 'because' hoặc 'because of' để hoàn thành câu tiếng Anh,
link: https://vnexpress.net/tin-tuc/giao-duc/hoc-tieng-anh/chon-because-hoac-because-of-de-hoan-thanh-cau-tieng-anh-3767465.html,
description: 
          "I am late ... the traffic". Từ còn thiếu là "because" hay "because of"?        

title: Nam sinh đuối nước trước kỳ thi THPT quốc gia,
link: https://vnexpress.net/tin-tuc/giao-duc/nam-sinh-duoi-nuoc-truoc-ky-thi-thpt-quoc-gia-3767837.html,
description: 
          Trong lúc xuống đập nước để tắm mát cho trâu, nam sinh lớp 12 không may sa chân trúng hố sâu.        

title: Sáu bước để lựa chọn đại học phù hợp,
link: https://vnexpress.net/tin-tuc/giao-duc/sau-buoc-de-lua-chon-dai-hoc-phu-hop-3767735.html,
description: 
          Đừng nghĩ việc đi tham quan trường hay tìm hiểu nội dung chương trình, hoạt động ngoại khóa là vô bổ. Nó sẽ giúp bạn có lựa chọn tốt.        

title: Đáp án bài toán thi AIME cách đây 30 năm,
link: https://vnexpress.net/tin-tuc/giao-duc/dap-an-bai-toan-thi-aime-cach-day-30-nam-3767038.html,
description: 
          Câu hỏi kỳ thi AIME của Mỹ làm khó bạn đọc bởi rất ít người trả lời đúng.        

title: Giải thích thí nghiệm nước không tràn khi đâm bút chì xuyên túi,
link: https://vnexpress.net/tin-tuc/giao-duc/giai-thich-thi-nghiem-nuoc-khong-tran-khi-dam-but-chi-xuyen-tui-3767525.html,
description: 
          Polyetylen, nguyên liệu của túi bóng, có cấu trúc phân tử đặc biệt, giúp nước không chảy qua các lỗ do bút chì xuyên qua.         

title: Một số hoạt động tiếp sức mùa thi tại các tỉnh, thành,
link: https://vnexpress.net/tin-tuc/giao-duc/mot-so-hoat-dong-tiep-suc-mua-thi-tai-cac-tinh-thanh-3767749.html,
description: 
          Hải Phòng phát hành cẩm nang hỗ trợ thí sinh thi THPT Quốc gia 2018, Bình Thuận tiếp sức cho các thí sinh ở đảo về thành phố.        

title: Hà Nội công bố điểm thi vào lớp 10,
link: https://vnexpress.net/tin-tuc/thpt/ha-noi-cong-bo-diem-thi-vao-lop-10-3767587.html,
description: 
          Chiều nay, phụ huynh đã tra cứu được điểm thi vào lớp 10 trên trang web của Sở Giáo dục Hà Nội, sớm hơn dự kiến một ngày.        

title: Lý do bố mẹ không nên áp đặt suy nghĩ lên con,
link: https://video.vnexpress.net/tin-tuc/giao-duc/ly-do-bo-me-khong-nen-ap-dat-suy-nghi-len-con-3767544.html,
description: 
          Trí tưởng tượng của trẻ rất phong phú và khác xa so với thực tế, vì vậy hãy để con thỏa sức sáng tạo.        

title: Giảng viên tất bật chuẩn bị lên đường đi coi thi THPT quốc gia,
link: https://vnexpress.net/tin-tuc/thpt/giang-vien-tat-bat-chuan-bi-len-duong-di-coi-thi-thpt-quoc-gia-3766868.html,
description: 
          Hoàn tất chấm thi, vào điểm cho sinh viên, giảng viên Học viện Ngân hàng tìm chỗ gửi con, uống thuốc tăng cường sức khỏe trước khi lên Hà Giang 

title: Dự đoán cuộc sống của con người 100 năm sau,
link: https://vnexpress.net/infographics/khoa-hoc/du-doan-cuoc-song-cua-con-nguoi-100-nam-sau-3767820.html,
description: 
          Con người trong tương lai có thể chịu ảnh hưởng nghiêm trọng của biến đổi khí hậu nhưng lại phát triển những công nghệ tiên tiến.        

title: Rắn đuôi chuông mất đầu vẫn dọa tấn công người,
link: https://vnexpress.net/tin-tuc/khoa-hoc/chuyen-la/ran-duoi-chuong-mat-dau-van-doa-tan-cong-nguoi-3767656.html,
description: 
          Phần thân của rắn đuôi chuông vẫn cử động một tiếng sau khi bị người đàn ông ở Mỹ bắn trúng.          

title: Thiết bị bay với cánh tay dài gần một mét có thể xếp gọn,
link: https://vnexpress.net/tin-tuc/khoa-hoc/thiet-bi-bay-voi-canh-tay-dai-gan-mot-met-co-the-xep-gon-3767686.html,
description: 
          Nhóm chuyên gia tại Đại học Quốc gia Seoul (Hàn Quốc) phát triển thiết bị bay có cánh tay lấy cảm hứng từ nghệ thuật gấp giấy origami.        

title: Đười ươi Sumatra nhiều tuổi nhất thế giới qua đời,
link: https://vnexpress.net/tin-tuc/khoa-hoc/duoi-uoi-sumatra-nhieu-tuoi-nhat-the-gioi-qua-doi-3767690.html,
description: 
          Con đười ươi Sumatra cái ở Australia được ghi vào sách kỷ lục Guinness khi sống tới 62 tuổi, thọ hơn hiều so với đồng loại của nó.        

title: Tuyết rơi giữa mùa hè ở Trung Quốc,
link: https://vnexpress.net/tin-tuc/khoa-hoc/chuyen-la/tuyet-roi-giua-mua-he-o-trung-quoc-3767670.html,
description: 
          Tuyết rơi trên diện rộng, kèm theo mưa đá và gió mạnh khiến giao thông tại một số khu vực ở dãy núi Trường Bạch bị ảnh hưởng.        

title: Khoa học Việt ứng dụng nano hỗ trợ điều trị ung thư,
link: https://vnexpress.net/tin-tuc/khoa-hoc/trong-nuoc/khoa-hoc-viet-ung-dung-nano-ho-tro-dieu-tri-ung-thu-3767706.html,
description: 
          Với nhiều thành phần hoạt chất vượt trội, phức hệ nano mới sẽ giúp phòng và hỗ trợ điều trị ung thư, nâng cao thể trạng người bệnh.         

title: Kỷ băng hà xóa sổ nhiều sinh vật nhất trong lịch sử,
link: https://vnexpress.net/infographics/giai-ma/ky-bang-ha-xoa-so-nhieu-sinh-vat-nhat-trong-lich-su-3767534.html,
description: 
          Kỷ băng hà diễn ra cách đây khoảng 444 triệu năm khiến 4/5 sinh vật biển trên Trái Đất tuyệt chủng.        

title: Báo hoa mai phi thân xuống nước vồ gọn cá,
link: https://vnexpress.net/tin-tuc/khoa-hoc/chuyen-la/bao-hoa-mai-phi-than-xuong-nuoc-vo-gon-ca-3766140.html,
description: 
          Sau hai lần thử, báo đực thành công bắt được cá da trơn dưới sông trong một công viên quốc gia ở Nam Phi.        

title: Những loài lớn nhất trên Trái Đất,
link: https://vnexpress.net/infographics/thuong-thuc/nhung-loai-lon-nhat-tren-trai-dat-3767497.html,
description: 
          Cây cự sam, cá voi xanh, nấm mật ong nắm giữ những kỷ lục ấn tượng về kích thước trong tự nhiên.        

title: Trăn đang siết cổ chó phải bỏ cuộc giữa chừng,
link: https://vnexpress.net/tin-tuc/khoa-hoc/chuyen-la/tran-dang-siet-co-cho-phai-bo-cuoc-giua-chung-3767444.html,
description: 
          Bị người dân dùng gậy chọc, con trăn lớn đang cuộn tròn quanh cổ chó để vuột mất mồi ngon vào phút chót.        

title: 6 tỉnh miền Trung tìm hướng phát triển kinh tế hành lang đường Hồ Chí Minh,
link: https://vnexpress.net/tin-tuc/khoa-hoc/trong-nuoc/6-tinh-mien-trung-tim-huong-phat-trien-kinh-te-hanh-lang-duong-ho-chi-minh-3767390.html,
description: 
          Doanh nghiệp, chính quyền và lãnh đạo Bộ Khoa học đã mổ xẻ bất cập, bàn giải pháp thúc đẩy phát triển kinh tế 6 tỉnh Bắc Trung Bộ.        

title: Thỏ ma thuật được phát hiện bằng camera hồng ngoại,
link: https://vnexpress.net/tin-tuc/khoa-hoc/tho-ma-thuat-duoc-phat-hien-bang-camera-hong-ngoai-3767094.html,
description: 
          Thỏ ma thuật là một trong những loài thỏ hiếm nhất trên thế giới, chỉ được tìm thấy tại dãy núi Thiên Sơn ở độ cao 2.800 - 4.000 mét. 

title: Voi giúp đồng loại trèo lên khỏi hố sâu 6 mét,
link: https://vnexpress.net/tin-tuc/khoa-hoc/chuyen-la/voi-giup-dong-loai-treo-len-khoi-ho-sau-6-met-3766683.html,
description: 
          Nhóm cứu hộ động vật Ấn Độ chứng kiến voi trưởng thành đứng phía sau đẩy một con khác yếu hơn lên dốc, giúp nó trèo ra ngoài.         

title: Tìm thấy loài vượn mới trong mộ bà Tần Thủy Hoàng,
link: https://vnexpress.net/tin-tuc/khoa-hoc/tim-thay-loai-vuon-moi-trong-mo-ba-tan-thuy-hoang-3767086.html,
description: 
          Hài cốt vượn khai quật ở ngôi mộ 2.200 năm của bà nội hoàng đế Tần Thủy Hoàng được xác định thuộc về loài mới đã tuyệt chủng.        

title: Mò vào tổ đại bàng, gấu nâu bị tấn công túi bụi,
link: https://vnexpress.net/tin-tuc/khoa-hoc/chuyen-la/mo-vao-to-dai-bang-gau-nau-bi-tan-cong-tui-bui-3766113.html,
description: 
          Ý định cướp trứng và chim non của gấu nâu đói mồi không thành công do đại bàng mẹ kịp thời phát hiện kẻ thù và phát động tấn công.        

title: Cối xay gió sử dụng giao thông trên đường cao tốc để tạo ra điện,
link: https://vnexpress.net/tin-tuc/khoa-hoc/coi-xay-gio-su-dung-giao-thong-tren-duong-cao-toc-de-tao-ra-dien-3767112.html,
description: 
          300 cối xay gió ENLIL lắp đặt trên đường cao tốc có thể sản xuất đủ điện để đáp ứng nhu cầu của 20.000 hộ gia đình.        

title: Trạm vũ trụ Trung Quốc thứ hai có thể sắp rơi xuống Trái Đất,
link: https://vnexpress.net/tin-tuc/khoa-hoc/tram-vu-tru-trung-quoc-thu-hai-co-the-sap-roi-xuong-trai-dat-3767099.html,
description: 
          Trung Quốc đang hạ thấp quỹ đạo của trạm Thiên Cung 2 nặng 8,6 tấn, làm dấy lên suy đoán trạm sắp rơi trở lại Trái Đất.        

title: Phát hiện 80 thiên thể có khả năng là ngoại hành tinh,
link: https://vnexpress.net/infographics/khoa-hoc/phat-hien-80-thien-the-co-kha-nang-la-ngoai-hanh-tinh-3767233.html,
description: 
          Nhóm nghiên cứu sử dụng dữ liệu từ kính Kepler để phát hiện nhiều thiên thể có tiềm năng là hành tinh ngoài hệ Mặt Trời trong thời gian ngắn.        

title: Khỉ đột biết giao tiếp bằng ngôn ngữ ký hiệu qua đời,
link: https://vnexpress.net/tin-tuc/khoa-hoc/khi-dot-biet-giao-tiep-bang-ngon-ngu-ky-hieu-qua-doi-3767082.html,
description: 
          Koko, con khỉ đột đất thấp phương tây thông minh nhất thế giới với khả năng giao tiếp bằng ngôn ngữ ký hiệu, qua đời ở tuổi 46.        

title: Nữ tiến sĩ y khoa được thưởng gần 300 triệu đồng cho bài báo quốc tế,
link: https://vnexpress.net/tin-tuc/giao-duc/nu-tien-si-y-khoa-duoc-thuong-gan-300-trieu-dong-cho-bai-bao-quoc-te-3767139.html,
description: 
          Nghiên cứu về thụ tinh ống nghiệm của TS Vương Thị Ngọc Lan và cộng sự được đăng trên tạp chí y khoa lớn nhất thế giới.        

title: Đàn rùa trèo lên lưng hà mã phơi nắng,
link: https://vnexpress.net/tin-tuc/khoa-hoc/chuyen-la/dan-rua-treo-len-lung-ha-ma-phoi-nang-3766690.html,
description: 
          7 con rùa điều chỉnh thân nhiệt dưới ánh sáng mặt trời bằng cách nằm trên lưng một con hà mã.        

title: Phân biệt mít ngon và mít dở thế nào?,
link: https://vnexpress.net/tin-tuc/khoa-hoc/hoi-dap/phan-biet-mit-ngon-va-mit-do-the-nao-3767048.html,
description: 
          Mua được quả mít chín, tôi hí hửng mang về bổ ra ăn thì thấy nó bị hỏng. Có cách nào mắt thường biết được quả mít ngon hay không?        

title: Thủ phạm khiến làn da sạm màu khi tiếp xúc nhiều với ánh nắng,
link: https://vnexpress.net/infographics/thuong-thuc/thu-pham-khien-lan-da-sam-mau-khi-tiep-xuc-nhieu-voi-anh-nang-3766866.html,
description: 
